Date,WWTP_inlet Flow_rate,p10_1 Flow_rate,p_2_1 Flow_rate,CSO_Pump_2 Flow_rate,p_20_2 Flow_rate,p_21_2 Flow_rate,link_CSO_Pump_21_Flow_rate
05/01/2020 22:15,0,0,0,0,0,0,0
05/01/2020 22:30,0,0,0,0,0,0,0
05/01/2020 22:45,0,0,0.001606419,0,0,0,0
05/01/2020 23:00,0,0,0,0,0.00094,0,0
05/01/2020 23:15,0,0,0.001868278,0,0,0,0
05/01/2020 23:30,0,0,0,0,0,0,0
05/01/2020 23:45,0,0,0,0,0,0,0
06/01/2020 00:00,0,0,0.003766062,0,0.00094,0,0
06/01/2020 00:15,0.001420005,0,0,0,0,0,0
06/01/2020 00:30,0,0,0,0,0,0,0
06/01/2020 00:45,0,0,0.001705575,0,0,0,0
06/01/2020 01:00,0,0,0,0,0.00094,0,0
06/01/2020 01:15,0,0,0.0025158,0,0,0,0
06/01/2020 01:30,0,0,0,0,0,0,0
06/01/2020 01:45,0,0,0,0,0,0,0
06/01/2020 02:00,0,0,0.003331724,0,0.00094,0,0
06/01/2020 02:15,0,0,0,0,0,0,0
06/01/2020 02:30,0,0,0,0,0,0,0
06/01/2020 02:45,0,0,0.001448409,0,0,0,0
06/01/2020 03:00,0,0,0,0,0.00094,0,0
06/01/2020 03:15,0,0,0.001485719,0,0,0,0
06/01/2020 03:30,0,0,0,0,0,0,0
06/01/2020 03:45,0,0,0,0,0,0,0
06/01/2020 04:00,0,0,0.00375688,0,0.00094,0,0
06/01/2020 04:15,0,0,0,0,0,0,0
06/01/2020 04:30,0,0,0,0,0,0,0
06/01/2020 04:45,0,0,0.00185869,0,0,0,0
06/01/2020 05:00,0,0,0,0,0.00094,0,0
06/01/2020 05:15,0,0,0.010413221,0,0,0.010643483,0
06/01/2020 05:30,0.001440371,0,0,0,0,0,0
06/01/2020 05:45,0,0,0,0,0,0,0
06/01/2020 06:00,0,0,0.003329209,0,0.00094,0,0
06/01/2020 06:15,0,0,0,0,0,0,0
06/01/2020 06:30,0,0,0.014969274,0,0.0047,0,0
06/01/2020 06:45,0,0,0,0,0,0,0
06/01/2020 07:00,0,0,0.018959744,0,0.0047,0,0
06/01/2020 07:15,0.0071,0,0,0,0,0,0
06/01/2020 07:30,0,0,0.016930623,0,0.0047,0,0
06/01/2020 07:45,0,0,0,0,0,0,0
06/01/2020 08:00,0,0,0.006048862,0,0.0047,0,0
06/01/2020 08:15,0,0,0,0,0,0,0
06/01/2020 08:30,0,0,0.016124012,0,0.0047,0,0
06/01/2020 08:45,0.007100003,0,0,0,0,0,0
06/01/2020 09:00,0,0,0.042422112,0,0.0047,0.025,0
06/01/2020 09:15,0,0,0,0,0,0,0
06/01/2020 09:30,0,0,0.04225355,0,0.015,0,0
06/01/2020 09:45,0.017039999,0,0,0,0.015,0,0
06/01/2020 10:00,0,0,0.038210995,0,0.015,0,0
06/01/2020 10:15,0.017039999,0,0,0,0,0,0
06/01/2020 10:30,0,0,0.064044833,0,0.015,0.025,0
06/01/2020 10:45,0.017039999,0,0,0,0.015,0,0
06/01/2020 11:00,0,0,0.038985766,0,0.015,0,0
06/01/2020 11:15,0.017039999,0,0,0,0,0,0
06/01/2020 11:30,0,0,0.039989799,0,0.015,0,0
06/01/2020 11:45,0,0,0,0,0.015,0,0
06/01/2020 12:00,0.081048511,0,0.063941963,0,0.015,0.025,0
06/01/2020 12:15,0,0,0,0,0,0,0
06/01/2020 12:30,0,0,0.039270595,0,0.015,0,0
06/01/2020 12:45,0.017039999,0,0,0,0.015,0,0
06/01/2020 13:00,0,0,0.039450075,0,0.015,0,0
06/01/2020 13:15,0.01136,0,0,0,0,0,0
06/01/2020 13:30,0,0,0.018050013,0,0.015,0,0
06/01/2020 13:45,0,0,0,0,0,0.025,0
06/01/2020 14:00,0,0,0.033743929,0,0.015,0,0
06/01/2020 14:15,0.011360008,0,0,0,0,0,0
06/01/2020 14:30,0,0,0.03726225,0,0.015,0,0
06/01/2020 14:45,0,0,0,0,0,0,0
06/01/2020 15:00,0,0,0.035887118,0,0.015,0,0
06/01/2020 15:15,0.012159539,0.0008,0,0,0,0,0
06/01/2020 15:30,0,0,0.023438009,0,0.015,0,0
06/01/2020 15:45,0,0,0,0,0,0.025,0
06/01/2020 16:00,0,0,0.034283455,0,0.015,0,0
06/01/2020 16:15,0.017040007,0,0,0,0,0,0
06/01/2020 16:30,0,0,0.037033476,0,0.015,0,0
06/01/2020 16:45,0,0,0,0,0.015,0,0
06/01/2020 17:00,0.056118272,0,0.03864713,0,0.015,0,0
06/01/2020 17:15,0,0,0,0,0,0.025,0
06/01/2020 17:30,0,0,0.040198017,0,0.015,0,0
06/01/2020 17:45,0.017039999,0,0,0,0.015,0,0
06/01/2020 18:00,0,0,0.038639627,0,0.015,0,0
06/01/2020 18:15,0,0,0,0,0,0,0
06/01/2020 18:30,0,0,0,0,0,0,0
06/01/2020 18:45,0,0,0.00254674,0,0,0,0
06/01/2020 19:00,0,0,0,0,0.00094,0,0
06/01/2020 19:15,0,0,0.002548347,0,0,0,0
06/01/2020 19:30,0.001399219,0,0,0,0,0,0
06/01/2020 19:45,0,0,0,0,0,0,0
06/01/2020 20:00,0,0,0.003686083,0,0.00094,0,0
06/01/2020 20:15,0,0,0,0,0,0,0
06/01/2020 20:30,0,0,0,0,0,0,0
06/01/2020 20:45,0,0,0.001529285,0,0,0,0
06/01/2020 21:00,0,0,0,0,0.00094,0,0
06/01/2020 21:15,0,0,0.001530928,0,0,0,0
06/01/2020 21:30,0,0,0,0,0,0,0
06/01/2020 21:45,0,0,0,0,0,0,0
06/01/2020 22:00,0,0,0.003338132,0,0.00094,0,0
06/01/2020 22:15,0,0,0,0,0,0,0
06/01/2020 22:30,0,0,0,0,0,0,0
06/01/2020 22:45,0,0,0.001746868,0,0,0,0
06/01/2020 23:00,0.001477643,0,0,0,0.015,0.025,0
06/01/2020 23:15,0,0,0.001648122,0,0,0,0
06/01/2020 23:30,0.001454125,0,0,0,0.00094,0,0
06/01/2020 23:45,0,0,0.00151143,0,0,0,0
07/01/2020 00:00,0.333332986,0.272222996,0,0,0,0,0
07/01/2020 00:15,0.333332986,0.272222996,0.351332575,0,0.015,0,0
07/01/2020 00:30,0.333332986,0.272222996,0.403000295,0,0.015,0.025,0
07/01/2020 00:45,0.333332986,0,0.39019677,0,0.015,0.025,0
07/01/2020 01:00,0.333332986,0,0.372897774,0,0.015,0.025,0
07/01/2020 01:15,0.333332986,0,0.351835072,0,0.015,0.025,0
07/01/2020 01:30,0.333332986,0,0.333332986,0,0.015,0.025,0
07/01/2020 01:45,0.333332986,0,0,0,0.015,0.025,0
07/01/2020 02:00,0.333332986,0,0.01973391,0,0.015,0.000342401,0
07/01/2020 02:15,0.333332986,0,0,0,0.015,0,0
07/01/2020 02:30,0.333332986,0,0.006381316,0,0.015,0,0
07/01/2020 02:45,0.333332986,0,0,0,0.015,0,0
07/01/2020 03:00,0,0,0.021598287,0,0.015,0,0
07/01/2020 03:15,0,0,0,0,0.015,0,0
07/01/2020 03:30,0,0,0.019569488,0,0.015,0,0
07/01/2020 03:45,0,0,0,0,0.015,0,0
07/01/2020 04:00,0,0,0.010218157,0,0.015,0,0
07/01/2020 04:15,0.001417713,0,0,0,0.015,0,0
07/01/2020 04:30,0,0,0.002310146,0,0,0,0
07/01/2020 04:45,0,0,0,0,0.00094,0,0
07/01/2020 05:00,0,0,0.00262595,0,0,0,0
07/01/2020 05:15,0,0,0,0,0,0,0
07/01/2020 05:30,0,0,0,0,0,0,0
07/01/2020 05:45,0,0,0.002593095,0,0.00094,0,0
07/01/2020 06:00,0,0,0,0,0,0,0
07/01/2020 06:15,0,0,0.012697593,0,0.0047,0,0
07/01/2020 06:30,0,0,0,0,0,0,0
07/01/2020 06:45,0,0,0.02113653,0,0.015,0,0
07/01/2020 07:00,0.281266242,0,0,0,0,0,0
07/01/2020 07:15,0,0,0.02809744,0,0.015,0,0
07/01/2020 07:30,0,0,0,0,0,0,0
07/01/2020 07:45,0,0,0.028196715,0,0.015,0,0
07/01/2020 08:00,0,0,0,0,0,0,0
07/01/2020 08:15,0,0,0.049774252,0,0.015,0.025,0
07/01/2020 08:30,0.333332986,0,0,0,0,0,0
07/01/2020 08:45,0,0,0.021080144,0,0.015,0,0
07/01/2020 09:00,0,0,0,0,0,0,0
07/01/2020 09:15,0,0,0.038222853,0,0.015,0,0
07/01/2020 09:30,0.333332986,0,0,0,0.015,0,0
07/01/2020 09:45,0,0,0.027096324,0,0,0,0
07/01/2020 10:00,0,0,0,0,0.015,0.025,0
07/01/2020 10:15,0.333332986,0,0.038638242,0,0.015,0,0
07/01/2020 10:30,0,0,0,0,0.015,0,0
07/01/2020 10:45,0,0,0.019602884,0,0,0,0
07/01/2020 11:00,0.333332986,0,0,0,0.015,0,0
07/01/2020 11:15,0,0,0.037671957,0,0.015,0,0
07/01/2020 11:30,0.329976708,0,0,0,0.015,0.025,0
07/01/2020 11:45,0,0,0.027140608,0,0,0,0
07/01/2020 12:00,0.333332986,0,0,0,0.015,0,0
07/01/2020 12:15,0,0,0.034370497,0,0.015,0,0
07/01/2020 12:30,0.333332986,0,0,0,0.015,0,0
07/01/2020 12:45,0,0,0.021569381,0,0,0,0
07/01/2020 13:00,0,0,0,0,0.015,0.025,0
07/01/2020 13:15,0.333332986,0,0.025003215,0,0.015,0,0
07/01/2020 13:30,0,0,0,0,0,0,0
07/01/2020 13:45,0,0,0.034687929,0,0.015,0,0
07/01/2020 14:00,0,0,0,0,0,0,0
07/01/2020 14:15,0,0,0.027185071,0,0.015,0,0
07/01/2020 14:30,0.333332986,0,0,0,0,0,0
07/01/2020 14:45,0,0,0.0264279,0,0.015,0,0
07/01/2020 15:00,0,0,0,0,0,0.025,0
07/01/2020 15:15,0,0,0.036125213,0,0.015,0,0
07/01/2020 15:30,0.333332986,0,0,0,0,0,0
07/01/2020 15:45,0,0,0.036028896,0,0.015,0,0
07/01/2020 16:00,0,0,0,0,0,0,0
07/01/2020 16:15,0,0,0.043532182,0,0.015,0,0
07/01/2020 16:30,0.333332986,0,0,0,0.015,0,0
07/01/2020 16:45,0,0,0.065311372,0,0.015,0.025,0
07/01/2020 17:00,0.333332986,0,0,0,0,0,0
07/01/2020 17:15,0,0,0.038638242,0,0.015,0,0
07/01/2020 17:30,0,0,0,0,0.015,0,0
07/01/2020 17:45,0.333332986,0,0,0,0.015,0,0
07/01/2020 18:00,0,0,0,0,0,0,0
07/01/2020 18:15,0,0,0.001498173,0,0,0,0
07/01/2020 18:30,0,0,0,0,0.015,0,0
07/01/2020 18:45,0,0,0.002433384,0,0,0,0
07/01/2020 19:00,0,0,0,0,0,0,0
07/01/2020 19:15,0,0.272222996,0,0,0,0,0
07/01/2020 19:30,0.333332986,0,0.036880221,0,0.015,0.025,0
07/01/2020 19:45,0,0,0,0,0,0,0
07/01/2020 20:00,0,0,0.019444641,0,0.015,0,0
07/01/2020 20:15,0,0,0,0,0,0,0
07/01/2020 20:30,0,0,0,0,0,0,0
07/01/2020 20:45,0,0,0.00247708,0,0,0,0
07/01/2020 21:00,0,0,0,0,0.015,0,0
07/01/2020 21:15,0,0,0.001772115,0,0,0,0
07/01/2020 21:30,0,0,0,0,0,0,0
07/01/2020 21:45,0,0,0,0,0,0,0
07/01/2020 22:00,0,0,0.019444641,0,0.015,0,0
07/01/2020 22:15,0,0,0,0,0,0,0
07/01/2020 22:30,0,0,0,0,0,0,0
07/01/2020 22:45,0,0,0.001518339,0,0,0,0
07/01/2020 23:00,0,0,0,0,0.015,0,0
07/01/2020 23:15,0,0,0.002470869,0,0,0,0
07/01/2020 23:30,0,0,0,0,0,0,0
07/01/2020 23:45,0,0,0,0,0,0,0
08/01/2020 00:00,0,0,0.017000001,0,0.015,0,0
08/01/2020 00:15,0,0,0,0,0,0,0
08/01/2020 00:30,0.333332986,0,0,0,0,0,0
08/01/2020 00:45,0,0,0.333332986,0,0,0,0
08/01/2020 01:00,0,0,0,0,0.015,0,0
08/01/2020 01:15,0,0,0,0,0.00094,0,0
08/01/2020 01:30,0,0,0.002549612,0,0,0,0
08/01/2020 01:45,0,0,0,0,0,0,0
08/01/2020 02:00,0,0,0,0,0,0,0
08/01/2020 02:15,0,0,0.003518879,0,0.00094,0,0
08/01/2020 02:30,0,0,0,0,0,0,0
08/01/2020 02:45,0,0,0,0,0,0,0
08/01/2020 03:00,0,0,0.002269491,0,0,0,0
08/01/2020 03:15,0,0,0,0,0.00094,0,0
08/01/2020 03:30,0,0,0.002270629,0,0,0,0
08/01/2020 03:45,0,0,0,0,0,0,0
08/01/2020 04:00,0,0,0,0,0,0,0
08/01/2020 04:15,0,0,0.003597524,0,0.00094,0,0
08/01/2020 04:30,0,0,0,0,0,0,0
08/01/2020 04:45,0,0,0,0,0,0,0
08/01/2020 05:00,0,0,0.002505702,0,0,0,0
08/01/2020 05:15,0,0,0,0,0.00094,0,0
08/01/2020 05:30,0,0,0.002346849,0,0,0,0
08/01/2020 05:45,0,0,0,0,0,0,0
08/01/2020 06:00,0,0,0,0,0,0,0
08/01/2020 06:15,0,0,0.013072898,0,0.0047,0,0
08/01/2020 06:30,0.007099999,0,0,0,0,0,0
08/01/2020 06:45,0,0,0.018080877,0,0.0047,0,0
08/01/2020 07:00,0,0,0,0,0,0.006581636,0
08/01/2020 07:15,0,0,0.012827598,0,0.0047,0,0
08/01/2020 07:30,0.0071,0,0,0,0,0,0
08/01/2020 07:45,0,0,0.013089595,0,0.0047,0,0
08/01/2020 08:00,0,0,0,0,0,0,0
08/01/2020 08:15,0,0,0.01768465,0,0.0047,0,0
08/01/2020 08:30,0.039075151,0,0,0,0,0,0
08/01/2020 08:45,0,0.051839706,0.016580353,0,0.0047,0,0
08/01/2020 09:00,0.333332986,0,0,0,0,0,0
08/01/2020 09:15,0.333332986,0.272222996,0.042114817,0,0.015,0,0
08/01/2020 09:30,0.333332986,0.272222996,0,0,0,0,0
08/01/2020 09:45,0.333332986,0.272222996,0.06399034,0,0.015,0.025,0
08/01/2020 10:00,0.333332986,0.001214762,0,0,0.015,0,0
08/01/2020 10:15,0.333332986,0,0.037514277,0,0.015,0,0
08/01/2020 10:30,0.333332986,0,0,0,0.015,0,0
08/01/2020 10:45,0.333332986,0,0.37398982,0,0.015,0.025,0
08/01/2020 11:00,0.333332986,0,0.355130702,0,0.015,0.025,0
08/01/2020 11:15,0.333332986,0,0.333332986,0,0.015,0.025,0
08/01/2020 11:30,0.333332986,0,0.063962854,0,0.015,0.025,0
08/01/2020 11:45,0.333332986,0,0,0,0.015,0.004080002,0
08/01/2020 12:00,0,0,0.043561943,0,0.015,0,0
08/01/2020 12:15,0.017039999,0,0,0,0.015,0,0
08/01/2020 12:30,0,0,0.034051757,0,0.015,0,0
08/01/2020 12:45,0.017039999,0,0,0,0.015,0,0
08/01/2020 13:00,0,0,0.063997425,0,0.015,0.025,0
08/01/2020 13:15,0.011359995,0,0,0,0.015,0.00272,0
08/01/2020 13:30,0,0,0.035901163,0,0.015,0,0
08/01/2020 13:45,0,0,0,0,0.015,0,0
08/01/2020 14:00,0.042194687,0,0.033906527,0,0.015,0,0
08/01/2020 14:15,0,0,0,0,0.015,0,0
08/01/2020 14:30,0,0,0.03645001,0,0.015,0,0
08/01/2020 14:45,0,0,0,0,0.015,0,0
08/01/2020 15:00,0.042127356,0,0.034707278,0,0.015,0,0
08/01/2020 15:15,0,0,0,0,0.015,0.025,0
08/01/2020 15:30,0,0,0.034070801,0,0.015,0,0
08/01/2020 15:45,0.01136,0,0,0,0.015,0,0
08/01/2020 16:00,0,0,0.035832144,0,0.015,0,0
08/01/2020 16:15,0,0,0,0,0.015,0,0
08/01/2020 16:30,0.056188673,0,0.037883155,0,0.015,0,0
08/01/2020 16:45,0,0,0,0,0.015,0,0
08/01/2020 17:00,0,0,0.052299652,0,0,0.025,0
08/01/2020 17:15,0.017039999,0,0,0,0.015,0,0
08/01/2020 17:30,0,0,0.036718089,0,0.015,0,0
08/01/2020 17:45,0.017039999,0,0,0,0.015,0,0
08/01/2020 18:00,0,0,0.013664264,0,0,0,0
08/01/2020 18:15,0,0,0,0,0.015,0,0
08/01/2020 18:30,0,0,0.002279929,0,0,0,0
08/01/2020 18:45,0.00142,0,0,0,0.00094,0.025,0
08/01/2020 19:00,0,0,0.002741435,0,0,0,0
08/01/2020 19:15,0,0,0,0,0,0,0
08/01/2020 19:30,0,0.017194288,0.003760415,0,0.00094,0,0
08/01/2020 19:45,0.319938332,0,0,0,0,0,0
08/01/2020 20:00,0,0,0.00051368,0,0,0,0
08/01/2020 20:15,0,0.017211895,0,0,0,0,0
08/01/2020 20:30,0.333332986,0,0.333332986,0,0.015,0.025,0
08/01/2020 20:45,0.333332986,0,0.333332986,0,0.015,0.025,0
08/01/2020 21:00,0.333332986,0,0.197150365,0,0.015,0,0
08/01/2020 21:15,0.001412989,0,0,0,0.015,0,0
08/01/2020 21:30,0,0.017213235,0.333332986,0,0.015,0.025,0
08/01/2020 21:45,0.333332986,0,0.042922474,0,0.015,0.025,0
08/01/2020 22:00,0.333332986,0,0,0,0.015,0,0
08/01/2020 22:15,0,0,0.333332986,0,0.015,0,0
08/01/2020 22:30,0.333332986,0.000122046,0.340405911,0,0.015,0.025,0
08/01/2020 22:45,0.333332986,0,0.359769374,0,0.015,0.025,0
08/01/2020 23:00,0.333332986,0,0.381696314,0,0.015,0.025,0
08/01/2020 23:15,0.333332986,0,0.387971103,0,0.015,0.025,0
08/01/2020 23:30,0.333332986,0.068552941,0.387729675,0,0.015,0.025,0
08/01/2020 23:45,0.333332986,0,0.380620271,0,0.015,0.025,0
09/01/2020 00:00,0.333332986,0.272222996,0.361815512,0,0.015,0.025,0
09/01/2020 00:15,0.333332986,0,0.337354571,0,0.015,0.025,0
09/01/2020 00:30,0.397505075,0.272222996,0.045161568,0,0.015,0.025,0
09/01/2020 00:45,0.333332986,0,0,0,0.015,0.025,0
09/01/2020 01:00,0.333332986,0,0.018652515,0,0.015,0,0
09/01/2020 01:15,0.333332986,0,0,0,0.015,0,0
09/01/2020 01:30,0.333332986,0,0.019010074,0,0.015,0,0
09/01/2020 01:45,0.333332986,0.000102039,0,0,0.015,0,0
09/01/2020 02:00,0.333332986,0,0.021671776,0,0.015,0,0
09/01/2020 02:15,0,0,0,0,0.015,0,0
09/01/2020 02:30,0,0,0.019462565,0,0.015,0,0
09/01/2020 02:45,0,0,0,0,0.015,0,0
09/01/2020 03:00,0,0,0.019386545,0,0.015,0,0
09/01/2020 03:15,0.001420499,0,0,0,0.015,0,0
09/01/2020 03:30,0,0,0.020083308,0,0.015,0,0
09/01/2020 03:45,0,0,0,0,0.015,0,0
09/01/2020 04:00,0,0,0.018652515,0,0.015,0,0
09/01/2020 04:15,0,0,0,0,0.015,0,0
09/01/2020 04:30,0,0,0.01998564,0,0.015,0,0
09/01/2020 04:45,0.00143823,0,0,0,0.015,0,0
09/01/2020 05:00,0,0,0.00621808,0,0.015,0,0
09/01/2020 05:15,0,0,0,0,0.015,0,0
09/01/2020 05:30,0,0,0.021695539,0,0.015,0,0
09/01/2020 05:45,0,0,0,0,0.015,0,0
09/01/2020 06:00,0,0,0.000743263,0,0.00094,0,0
09/01/2020 06:15,0.0071,0,0,0,0,0,0
09/01/2020 06:30,0,0,0.005172582,0,0.0047,0,0
09/01/2020 06:45,0,0,0,0,0,0.025,0
09/01/2020 07:00,0,0,0.016857874,0,0.0047,0,0
09/01/2020 07:15,0.0071,0,0,0,0,0,0
09/01/2020 07:30,0,0,0.017073756,0,0.0047,0,0
09/01/2020 07:45,0,0,0,0,0,0,0
09/01/2020 08:00,0.333332986,0.0005,0.007630475,0,0.0047,0,0
09/01/2020 08:15,0.0071,0,0,0,0,0,0
09/01/2020 08:30,0,0,0.017749839,0,0.004726334,0,0
09/01/2020 08:45,0,0,0,0,0,0,0
09/01/2020 09:00,0,0,0.01138618,0,0.009080325,0,0
09/01/2020 09:15,0.017040003,0,0,0,0,0,0
09/01/2020 09:30,0,0,0.064056933,0,0.015,0.025,0
09/01/2020 09:45,0.049055301,0,0,0,0.015,0,0
09/01/2020 10:00,0,0,0.039240517,0,0.015,0,0
09/01/2020 10:15,0.017040031,0,0,0,0,0,0
09/01/2020 10:30,0,0,0.036829554,0,0.015,0,0
09/01/2020 10:45,0,0,0,0,0.015,0,0
09/01/2020 11:00,0.333332986,0,0.063939892,0,0.015,0.025,0
09/01/2020 11:15,0,0,0,0,0,0,0
09/01/2020 11:30,0,0.001164899,0.129123211,0,0.015,0,0
09/01/2020 11:45,0.333332986,0,0,0,0.015,0.025,0
09/01/2020 12:00,0,0,0.333332986,0,0.015,0.025,0
09/01/2020 12:15,0.333332986,0,0,0,0.015,0,0
09/01/2020 12:30,0,0,0.039887164,0,0.015,0,0
09/01/2020 12:45,0.017041367,0,0,0,0.015,0,0
09/01/2020 13:00,0,0,0.042853311,0,0.015,0,0
09/01/2020 13:15,0,0,0,0,0.015,0,0
09/01/2020 13:30,0.333332986,0,0.033929039,0,0.015,0,0
09/01/2020 13:45,0,0,0,0,0.015,0.025,0
09/01/2020 14:00,0,0,0.015863962,0,0,0,0
09/01/2020 14:15,0.011360275,0,0,0,0.015,0,0
09/01/2020 14:30,0,0,0.017379131,0,0,0,0
09/01/2020 14:45,0,0,0,0,0.015,0,0
09/01/2020 15:00,0,0,0.018761398,0,0,0,0
09/01/2020 15:15,0.279883772,0,0,0,0.015,0,0
09/01/2020 15:30,0,0,0.006142568,0,0,0,0
09/01/2020 15:45,0,0,0,0,0.015,0.025,0
09/01/2020 16:00,0,0,0.020505173,0,0,0,0
09/01/2020 16:15,0.333332986,0.272222996,0,0,0.015,0,0
09/01/2020 16:30,0.277526766,0,0.042328402,0,0.015,0,0
09/01/2020 16:45,0,0.052541595,0,0,0.015,0,0
09/01/2020 17:00,0.333332986,0,0.027607147,0,0,0,0
09/01/2020 17:15,0,0.001150197,0,0,0.015,0.025,0
09/01/2020 17:30,0.333332986,0,0.042729586,0,0.015,0,0
09/01/2020 17:45,0.333332986,0.272222996,0,0,0.015,0,0
09/01/2020 18:00,0.333332986,0.272222996,0.352148861,0,0.015,0.025,0
09/01/2020 18:15,0.333332986,0.272222996,0.333332986,0,0.015,0.025,0
09/01/2020 18:30,0.333332986,0.272222996,0,0,0.015,0,0
09/01/2020 18:45,0.333332986,0,0.01427895,0,0.015,0,0
09/01/2020 19:00,0.333332986,0,0,0,0,0,0
09/01/2020 19:15,0.333332986,0,0,0,0,0,0
09/01/2020 19:30,0.333332986,0,0.003329351,0,0.00094,0,0
09/01/2020 19:45,0.333332986,0,0.317263097,0,0,0,0
09/01/2020 20:00,0.333332986,0,0.374724925,0,0.015,0.025,0
09/01/2020 20:15,0.333332986,0,0.382272691,0,0.015,0.025,0
09/01/2020 20:30,0.333332986,0,0.383800805,0,0.015,0.025,0
09/01/2020 20:45,0.333332986,0,0.36916995,0,0.015,0.025,0
09/01/2020 21:00,0.333332986,0,0.367614418,0,0.015,0.025,0
09/01/2020 21:15,0.333332986,0,0.345105052,0,0.015,0.025,0
09/01/2020 21:30,0.333332986,0.000152319,0.333332986,0,0.015,0.025,0
09/01/2020 21:45,0.333332986,0,0,0,0.015,0.025,0
09/01/2020 22:00,0,0,0.333332986,0,0.015,0,0
09/01/2020 22:15,0.333332986,0,0,0,0.015,0,0
09/01/2020 22:30,0,0,0.333332986,0,0.015,0.025,0
09/01/2020 22:45,0.333332986,0.272222996,0,0,0.015,0,0
09/01/2020 23:00,0,0,0.019698529,0,0.015,0,0
09/01/2020 23:15,0,0,0,0,0.015,0,0
09/01/2020 23:30,0,0,0.008781561,0,0.015,0,0
09/01/2020 23:45,0,0,0,0,0.015,0,0
10/01/2020 00:00,0.333332986,0.272222996,0.01952111,0,0.015,0,0
10/01/2020 00:15,0.049385361,0,0,0,0.015,0,0
10/01/2020 00:30,0,0,0.018776018,0,0.015,0,0
10/01/2020 00:45,0,0,0,0,0.015,0,0
10/01/2020 01:00,0,0,0.02010783,0,0.015,0,0
10/01/2020 01:15,0.333332986,0.272222996,0,0,0.015,0,0
10/01/2020 01:30,0.333332986,0.272222996,0.333332986,0,0.015,0,0
10/01/2020 01:45,0.333332986,0.272222996,0,0,0.015,0.025,0
10/01/2020 02:00,0.333332986,0.272222996,0.02400502,0,0.015,0,0
10/01/2020 02:15,0.333332986,0,0,0,0.015,0,0
10/01/2020 02:30,0.333332986,0,0.002347955,0,0,0,0
10/01/2020 02:45,0.333332986,0,0,0,0,0,0
10/01/2020 03:00,0,0,0,0,0,0,0
10/01/2020 03:15,0,0,0.333332986,0,0.015,0,0
10/01/2020 03:30,0.333332986,0,0,0,0,0,0
10/01/2020 03:45,0,0,0,0,0,0,0
10/01/2020 04:00,0,0,0.00233952,0,0,0,0
10/01/2020 04:15,0,0,0,0,0.015,0,0
10/01/2020 04:30,0,0,0.002654565,0,0,0,0
10/01/2020 04:45,0,0,0,0,0,0,0
10/01/2020 05:00,0,0,0,0,0,0,0
10/01/2020 05:15,0,0,0.333332986,0,0.015,0,0
10/01/2020 05:30,0.333332986,0,0.351596117,0,0.015,0.025,0
10/01/2020 05:45,0.333332986,0,0.333332986,0,0.015,0.025,0
10/01/2020 06:00,0.333332986,0,0,0,0.015,0.025,0
10/01/2020 06:15,0,0,0.333332986,0,0.015,0,0
10/01/2020 06:30,0.333332986,0,0.333332986,0,0.015,0.025,0
10/01/2020 06:45,0.333332986,0,0.333332986,0,0.015,0.025,0
10/01/2020 07:00,0.333332986,0.272222996,0,0,0.015,0.025,0
10/01/2020 07:15,0.333332986,0,0.357005596,0,0.015,0.025,0
10/01/2020 07:30,0.333332986,0.272222996,0.344784051,0,0.015,0.025,0
10/01/2020 07:45,0.333332986,0.272222996,0.333332986,0,0.015,0,0
10/01/2020 08:00,0.333332986,0,0,0,0.015,0,0
10/01/2020 08:15,0.333332986,0,0.333332986,0,0.015,0,0
10/01/2020 08:30,0.333332986,0,0,0,0.015,0,0
10/01/2020 08:45,0.333332986,0,0.333332986,0,0.015,0,0
10/01/2020 09:00,0,0,0,0,0.015,0,0
10/01/2020 09:15,0,0,0.333332986,0,0.015,0,0
10/01/2020 09:30,0.333332986,0,0,0,0.015,0,0
10/01/2020 09:45,0.017039999,0,0,0,0.015,0,0
10/01/2020 10:00,0,0,0.050746381,0,0.015,0.011505173,0
10/01/2020 10:15,0.017039999,0,0,0,0.015,0,0
10/01/2020 10:30,0,0,0.042161383,0,0.015,0,0
10/01/2020 10:45,0.018247627,0.001183312,0,0,0.015,0,0
10/01/2020 11:00,0,0,0.043712877,0,0.015,0,0
10/01/2020 11:15,0.017039999,0,0,0,0.015,0,0
10/01/2020 11:30,0,0,0.054496817,0,0.015,0.01523059,0
10/01/2020 11:45,0.017039999,0,0,0,0.015,0,0
10/01/2020 12:00,0,0,0.042830512,0,0.015,0,0
10/01/2020 12:15,0.017039999,0,0,0,0.015,0,0
10/01/2020 12:30,0,0,0.043333169,0,0.015,0,0
10/01/2020 12:45,0.017039999,0,0,0,0.015,0,0
10/01/2020 13:00,0,0,0.057958152,0,0.015,0.018693218,0
10/01/2020 13:15,0.01136,0,0,0,0.015,0,0
10/01/2020 13:30,0,0,0.019026455,0,0.015,0,0
10/01/2020 13:45,0,0,0,0,0.015,0,0
10/01/2020 14:00,0,0,0.033791896,0,0.015,0,0
10/01/2020 14:15,0.01136,0,0,0,0.015,0,0
10/01/2020 14:30,0,0,0.025642306,0,0.00752,0,0
10/01/2020 14:45,0,0,0,0,0,0,0
10/01/2020 15:00,0,0,0.040450037,0,0.015,0.005814016,0
10/01/2020 15:15,0.01136,0,0,0,0,0,0
10/01/2020 15:30,0,0,0.033575591,0,0.015,0,0
